id_text,id_word,Text,Cosine_similarity
UntN S 11,UntN_S_11_00003,ša-ak,0.292
UntN S 11,UntN_S_11_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN S 11,UntN_S_11_00005,zu-un-ki-ik,0.3275
UntN S 11,UntN_S_11_00006,an-za-an,0.4171
UntN S 11,UntN_S_11_00007,šu-šu-un-ka,0.4929
UntN S 11,UntN_S_11_00008,(d)na-ah-hu-un-te,0.3574
UntN S 11,UntN_S_11_00009,ku-ul-la-an-ka,0.2995
UntN S 11,UntN_S_11_00010,ku-la-a,0.324
UntN S 11,UntN_S_11_00011,ur,0.2946
UntN S 11,UntN_S_11_00012,tu4-um-pa-an-ra,0.3423
UntN S 11,UntN_S_11_00013,a-ak,0.5694
UntN S 11,UntN_S_11_00014,tu4-ru-un-ka,0.3632
UntN S 11,UntN_S_11_00015,hu-ut-ta-an-ra,0.3497
UntN S 11,UntN_S_11_00016,si-ia-an-ku-uk,0.401
UntN S 11,UntN_S_11_00017,si-ia-an-i-me,0.3634
UntN S 11,UntN_S_11_00018,u2-pa-at,0.5415
UntN S 11,UntN_S_11_00019,hu-us-si-ip-me,0.5148
UntN S 11,UntN_S_11_00020,ku-ši-ih,0.5528
UntN S 11,UntN_S_11_00021,(d)30,0.2839
UntN S 11,UntN_S_11_00022,la-an-si-ti-ir-ra,0.3229
UntN S 11,UntN_S_11_00023,ir,0.383
UntN S 11,UntN_S_11_00024,ša-ri-ih,0.3781
UntN S 11,UntN_S_11_00025,ir,0.383
UntN S 11,UntN_S_11_00026,si-ia-an-ku-uk,0.401
UntN S 11,UntN_S_11_00027,si-ia-an-ra,0.2979
UntN S 11,UntN_S_11_00028,ir-mu,0.2815
UntN S 11,UntN_S_11_00029,hu-ut-tak-ha-li-ku,0.2944
UntN S 11,UntN_S_11_00030,u2-me,0.5898
UntN S 11,UntN_S_11_00031,(d)30,0.2839
UntN S 11,UntN_S_11_00032,si-ia-an-ku-uk-ra,0.5192
UntN S 11,UntN_S_11_00033,un,0.3777
UntN S 11,UntN_S_11_00034,li-na,0.3652
UntN S 11,UntN_S_11_00035,te-la-ak-ni,0.3094
UntN S 11,UntN_S_11_00036,pi-el,0.3435
UntN S 11,UntN_S_11_00037,ki-it-ti-im-ma,0.4202
UntN S 11,UntN_S_11_00038,na-a,0.3053
UntN S 11,UntN_S_11_00039,me-lu-uk-ra,0.3607
UntN S 11,UntN_S_11_00040,a-ak,0.5694
UntN S 11,UntN_S_11_00041,zu-un-ki-me,0.3574
UntN S 11,UntN_S_11_00042,tu4-ur,0.5381
UntN S 11,UntN_S_11_00043,hi-ih,0.4515
UntN S 11,UntN_S_11_00044,zi-it-me,0.3089
UntN S 11,UntN_S_11_00045,un,0.3777
UntN S 11,UntN_S_11_00046,du-ni-iš-ni,0.2437
UntN S 12,UntN_S_12_00001,u2,0.4736
UntN S 12,UntN_S_12_00002,(m)un-taš-dingir-gal,0.333
UntN S 12,UntN_S_12_00003,ša-ak,0.292
UntN S 12,UntN_S_12_00004,(d)hu-ban-um-me-na-ki,0.2757
UntN S 12,UntN_S_12_00005,su-un-ki-ik,0.4428
UntN S 12,UntN_S_12_00006,an-za-an,0.4171
UntN S 12,UntN_S_12_00007,šu-šu-un-ka,0.4929
UntN S 12,UntN_S_12_00008,ku-ku-un-nu-um,0.3079
UntN S 12,UntN_S_12_00009,(d)in-šu-uš-na-ak,0.5347
UntN S 12,UntN_S_12_00010,uš-ta-na,0.2221
UntN S 12,UntN_S_12_00011,in-tu4-um,0.2755
UntN S 12,UntN_S_12_00012,i,0.3395
UntN S 12,UntN_S_12_00013,ka-tah2,0.2358
UntN S 12,UntN_S_12_00014,su-un-ki-ip,0.3168
UntN S 12,UntN_S_12_00015,u2-ri-pu-be,0.2502
UntN S 12,UntN_S_12_00016,im-me,0.4216
UntN S 12,UntN_S_12_00017,hu-ut-tah-ša,0.331
UntN S 12,UntN_S_12_00018,ku-ku-un-nu-um,0.3079
UntN S 12,UntN_S_12_00019,ik-ku,0.3
UntN S 12,UntN_S_12_00020,te-ip-ta,0.2748
UntN S 12,UntN_S_12_00021,si-ia-a-an-ku-uk-me,0.2503
UntN S 12,UntN_S_12_00022,da-ah,0.2898
UntN S 12,UntN_S_12_00023,(d)in-šu-uš-na-ak,0.5347
UntN S 12,UntN_S_12_00024,i,0.3395
UntN S 12,UntN_S_12_00025,du-ni-ih,0.4579
UntN S 12,UntN_S_12_00026,su-un-ki-me,0.3995
UntN S 12,UntN_S_12_00027,ki-it-ti-im-ma,0.4202
UntN S 12,UntN_S_12_00028,te-im-ma,0.2738
UntN S 12,UntN_S_12_00029,tu4-ur,0.5381
UntN S 12,UntN_S_12_00030,hi-ih,0.4515
UntN S 12,UntN_S_12_00031,si-di-im-ma,0.2637
UntN S 12,UntN_S_12_00032,un,0.3777
UntN S 12,UntN_S_12_00033,du-ni-iš,0.2385
UntN S 12,UntN_S_12_00034,šu-ut-me,0.2865
UntN S 12,UntN_S_12_00035,ša-at-me,0.2853
UntN S 12,UntN_S_12_00036,ki-it-ti-in,0.2851
UntN S 12,UntN_S_12_00037,me-lu-uk-ma,0.2978
UntN S 12,UntN_S_12_00038,te-im-ma,0.2738
UntN S 12,UntN_S_12_00039,gi-ri-na,0.3488
UntN S 12,UntN_S_12_00040,hu-un-hi-ih-na,0.2499
UntN S 13,UntN_S_13_00001,u2,0.4736
UntN S 13,UntN_S_13_00002,(m)un-taš-dingir-gal,0.333
UntN S 13,UntN_S_13_00003,ša-ak,0.292
UntN S 13,UntN_S_13_00004,(d)hu-um-ban-nu-me-na-gi,0.3156
UntN S 13,UntN_S_13_00005,su-un-ki-ik,0.4428
UntN S 13,UntN_S_13_00006,an-za-an,0.4171
UntN S 13,UntN_S_13_00007,šu-šu-un-ka,0.4929
UntN S 13,UntN_S_13_00008,dingir-gal,0.5109
UntN S 13,UntN_S_13_00009,a-ak,0.5694
UntN S 13,UntN_S_13_00010,(d)in-šu-ši-na-ak,0.4237
UntN S 13,UntN_S_13_00011,un,0.3777
UntN S 13,UntN_S_13_00012,ha-ni-ih-ši,0.2511
UntN S 13,UntN_S_13_00013,[ta]š?-šu?-up,0.2672
UntN S 13,UntN_S_13_00014,dur-na-ah-u2-te-{na}?,0.3166
UntN S 13,UntN_S_13_00015,mu-ur-ta-an,0.2878
UntN S 13,UntN_S_13_00016,ku-[ku]-un-nu-um,0.2934
UntN S 13,UntN_S_13_00017,lu-lu-uh-šu,0.2979
UntN S 13,UntN_S_13_00018,a-ak,0.5694
UntN S 13,UntN_S_13_00019,ša-am?-me-eh-ši,0.2741
UntN S 13,UntN_S_13_00020,{ku}?-nu-um,0.243
UntN S 13,UntN_S_13_00021,du-uh,0.2439
UntN S 13,UntN_S_13_00022,a-ak,0.5694
UntN S 13,UntN_S_13_00023,{uk-ku}-me,0.2997
UntN S 13,UntN_S_13_00024,en,0.2967
UntN S 13,UntN_S_13_00025,zu-uk-ka-an-ka,0.2822
UntN S 13,UntN_S_13_00026,hu-[ut]-tak-ha-li-ik,0.2596
UntN S 13,UntN_S_13_00027,u2-me,0.5898
UntN S 13,UntN_S_13_00028,dingir-gal,0.5109
UntN S 13,UntN_S_13_00029,a-ak,0.5694
UntN S 13,UntN_S_13_00030,(d)in-šu-ši-na-ak,0.4237
UntN S 13,UntN_S_13_00031,si-ia-an-ku-uk-pa,0.3989
UntN S 13,UntN_S_13_00032,li-na,0.3652
UntN S 13,UntN_S_13_00033,nu-mu-un,0.2536
UntN S 13,UntN_S_13_00034,te-la-ak-ni,0.3094
UntN S 14,UntN_S_14_00001,u2,0.4736
UntN S 14,UntN_S_14_00002,(m)un-taš-dingir-gal,0.333
UntN S 14,UntN_S_14_00003,ša-ak,0.292
UntN S 14,UntN_S_14_00004,(md)hu-um-ban-nu-me-na-ki,0.2622
UntN S 14,UntN_S_14_00005,su-un-ki-ik,0.4428
UntN S 14,UntN_S_14_00006,an-za-an,0.4171
UntN S 14,UntN_S_14_00007,šu-šu-un-ka,0.4929
UntN S 14,UntN_S_14_00008,si-ia-an,0.4844
UntN S 14,UntN_S_14_00009,(d)pi-ni-gir3-me,0.237
UntN S 14,UntN_S_14_00010,u2-pa-at,0.5415
UntN S 14,UntN_S_14_00011,hu-us-si-ip-me,0.5148
UntN S 14,UntN_S_14_00012,ku-ši-ih,0.5528
UntN PAE,UntN_PAE_00001,u2,0.4736
UntN PAE,UntN_PAE_00002,(m)un-taš-dingir-gal,0.333
UntN PAE,UntN_PAE_00003,ša-ak,0.292
UntN PAE,UntN_PAE_00004,(md)hu-um-ban-nu-me-en-na-ki,0.2787
UntN PAE,UntN_PAE_00005,su-un-ki-ik,0.4428
UntN PAE,UntN_PAE_00006,an-[za-an],0.2798
UntN PAE,UntN_PAE_00007,šu-šu-un-ka,0.4929
UntN PAE,UntN_PAE_00008,ta-ak-me,0.4232
UntN PAE,UntN_PAE_00009,u2-me,0.5898
UntN PAE,UntN_PAE_00010,tu4-ur,0.5381
UntN PAE,UntN_PAE_00011,hi-ih,0.4515
UntN PAE,UntN_PAE_00012,si-it-me,0.4945
UntN PAE,UntN_PAE_00013,u2-me,0.5898
UntN PAE,UntN_PAE_00014,šu-ul-lu-me-en-ka,0.2719
UntN PAE,UntN_PAE_00015,az-ki-it,0.4502
UntN PAE,UntN_PAE_00016,tu4-ur,0.5381
UntN PAE,UntN_PAE_00017,za-ah-ri,0.2445
UntN PAE,UntN_PAE_00018,[in-gi,0.2428
UntN PAE,UntN_PAE_00019,hi-e]n-ka,0.3035
UntN PAE,UntN_PAE_00020,in-ti-ik-ka,0.3971
UntN PAE,UntN_PAE_00021,a-gi,0.5235
UntN PAE,UntN_PAE_00022,si-ia-an,0.4844
UntN PAE,UntN_PAE_00023,(d)u2-pur-ku-pa-ak,0.2808
UntN PAE,UntN_PAE_00024,a-gi,0.5235
UntN PAE,UntN_PAE_00025,(d)ha-te-ri-iš-nu-me,0.2901
UntN PAE,UntN_PAE_00026,u2-pa-at,0.5415
UntN PAE,UntN_PAE_00027,hu-si-ip-me,0.2686
UntN PAE,UntN_PAE_00028,ka?-ap-na-ak,0.2787
UntN PAE,UntN_PAE_00029,ku-ši-ih,0.5528
UntN PAE,UntN_PAE_00030,(d)u2-pur-ku-pa-ak,0.2808
UntN PAE,UntN_PAE_00031,a-gi,0.5235
UntN PAE,UntN_PAE_00032,(d)ha-te-ri-iš-nu,0.2988
UntN PAE,UntN_PAE_00033,[…],0.5112
UntN PAE,UntN_PAE_00034,ka?-ap-na-ak,0.2787
UntN PAE,UntN_PAE_00035,si-ia-an,0.4844
UntN PAE,UntN_PAE_00036,pa-at-tah,0.2743
UntN PAE,UntN_PAE_00037,[…],0.5112
UntN PAE,UntN_PAE_00038,[pi-el],0.2881
UntN PAE,UntN_PAE_00039,ki-it-ti-[im-ma],0.2365
UntN PAE,UntN_PAE_00040,na-a,0.3053
UntN PAE,UntN_PAE_00041,me-[lu]-uk-ra,0.2749
UntN PAE,UntN_PAE_00042,hu-ut-ta-ak,0.2637
UntN PAE,UntN_PAE_00043,ha-li-ik,0.2508
UntN PAE,UntN_PAE_00044,u2-me,0.5898
UntN PAE,UntN_PAE_00045,(d)u2-pur-ku-pa-ak,0.2808
UntN PAE,UntN_PAE_00046,(d)ha-te-ri-iš-[…],0.2438
UntN PAE,UntN_PAE_00047,li-ik-ri,0.2813
UntN PAE,UntN_PAE_00048,a-ah?,0.2592
UntN PAE,UntN_PAE_00049,du-uh?,0.2537
UntN PAE,UntN_PAE_00050,u2,0.4736
UntN PAE,UntN_PAE_00051,sig-ra-tu4,0.2338
UntN PAE,UntN_PAE_00052,ki-ik-ki-[…],0.2628
UntN GOT,UntN_GOT_00001,u2,0.4736
UntN GOT,UntN_GOT_00002,(m)un-taš-dingir-gal,0.333
UntN GOT,UntN_GOT_00003,ša-ak,0.292
UntN GOT,UntN_GOT_00004,(md)hu-um-ban-nu-me-na-ki,0.2622
UntN GOT,UntN_GOT_00005,su-un-ki-ik,0.4428
UntN GOT,UntN_GOT_00006,an-za-an,0.4171
UntN GOT,UntN_GOT_00007,šu-šu-un-ka,0.4929
UntN GOT,UntN_GOT_00008,(d)u2-pur-ku-ba-ak,0.3174
UntN GOT,UntN_GOT_00009,ku-ul-la-an-ka,0.2995
UntN GOT,UntN_GOT_00010,ha-ah-ni-in-ra,0.2838
UntN GOT,UntN_GOT_00011,tu4-ru-un-ka,0.3632
UntN GOT,UntN_GOT_00012,hu-ut-ta-an-ra,0.3497
UntN GOT,UntN_GOT_00013,si-ia-an,0.4844
UntN GOT,UntN_GOT_00014,ku-ši-ih,0.5528
UntN GOT,UntN_GOT_00015,(d)u2-pur-ku-ba-ak,0.3174
UntN GOT,UntN_GOT_00016,ir,0.383
UntN GOT,UntN_GOT_00017,ša-ri-ih,0.3781
UntN GOT,UntN_GOT_00018,ir,0.383
UntN GOT,UntN_GOT_00019,si-ia-an-ra,0.2979
UntN GOT,UntN_GOT_00020,mu-ur-tah,0.4399
UntN GOT,UntN_GOT_00021,hu-ut-ta-ak,0.2637
UntN GOT,UntN_GOT_00022,ha-li-ik,0.2508
UntN GOT,UntN_GOT_00023,u2-me,0.5898
UntN GOT,UntN_GOT_00024,(d)u2-pur-ku-ba-ak,0.3174
UntN GOT,UntN_GOT_00025,ul-li-na,0.3769
UntN GOT,UntN_GOT_00026,te-la-ak-ni,0.3094
UntN D,UntN_D_00001,u2,0.4736
UntN D,UntN_D_00002,(m)un-taš-dingir-gal,0.333
UntN D,UntN_D_00003,ša-ak,0.292
UntN D,UntN_D_00004,(md)hu-ban-nu-me-na-gi,0.3514
UntN D,UntN_D_00005,su-un-ki-ik,0.4428
UntN D,UntN_D_00006,an-za-an,0.4171
UntN D,UntN_D_00007,šu-šu-un-ka,0.4929
UntN D,UntN_D_00008,si-ia-an,0.4844
UntN D,UntN_D_00009,(d)in-šu-ši-na-ak,0.4237
UntN D,UntN_D_00010,(d)ma-áš-ti,0.2401
UntN D,UntN_D_00011,a-ak,0.5694
UntN D,UntN_D_00012,(d)te-ip-ti,0.2687
UntN D,UntN_D_00013,si-it-tan-me,0.2561
UntN D,UntN_D_00014,mu-uh-du-uh-me,0.2897
UntN D,UntN_D_00015,ku-ši-ih,0.5528
UntN D,UntN_D_00016,šu-up,0.2707
UntN D,UntN_D_00017,a-pi-me,0.3209
UntN D,UntN_D_00018,a-ak,0.5694
UntN D,UntN_D_00019,li-ki-ir,0.2931
UntN D,UntN_D_00020,a-pi-te,0.2467
UntN D,UntN_D_00021,pi-ip-ši-it-te,0.2393
UntN D,UntN_D_00022,hu-ut-tah,0.2817
UntN D,UntN_D_00023,šu-ut-ku-me,0.2555
UntN D,UntN_D_00024,ša-at-ki-me,0.2924
UntN D,UntN_D_00025,a-ak,0.5694
UntN D,UntN_D_00026,tu4-ur-hi-ih,0.2365
UntN D,UntN_D_00027,si-it-me,0.4945
UntN D,UntN_D_00028,un,0.3777
UntN D,UntN_D_00029,du-ni-ih-ši-ni-e,0.2436
Nasu,Nasu_00001,u2,0.4736
Nasu,Nasu_00002,(f)na-pir2-a-su,0.2862
Nasu,Nasu_00003,ru-tu4,0.2637
Nasu,Nasu_00004,(m)un-taš-dingir-gal-ki,0.2612
Nasu,Nasu_00005,u2,0.4736
Nasu,Nasu_00006,(f)na-pír-a-su,0.2998
Nasu,Nasu_00007,ru-tu4,0.2637
Nasu,Nasu_00008,(m)un-taš-dingir-gal-ki,0.2612
Nasu,Nasu_00009,ak-ka,0.4228
Nasu,Nasu_00010,sa-al-mu-um,0.2363
Nasu,Nasu_00011,u2-me,0.5898
Nasu,Nasu_00012,hu-ma-an-ra,0.2382
Nasu,Nasu_00013,ak-ka,0.4228
Nasu,Nasu_00014,hu-tu4-un-ra,0.3249
Nasu,Nasu_00015,ak-ka,0.4228
Nasu,Nasu_00016,tu4-up-pi-me,0.2971
Nasu,Nasu_00017,me-el-ka-an-ra,0.2916
Nasu,Nasu_00018,ak-ka,0.4228
Nasu,Nasu_00019,hi-iš,0.258
Nasu,Nasu_00020,u2-me,0.5898
Nasu,Nasu_00021,su-ku-un-ra,0.2643
Nasu,Nasu_00022,ha-<at>,0.2883
Nasu,Nasu_00023,dingir-gal,0.5109
Nasu,Nasu_00024,(d)ki-ri-ri-ša,0.4109
Nasu,Nasu_00025,(d)in-šu-uš-na-ak-ri,0.2866
Nasu,Nasu_00026,uk-ku-ri,0.2768
Nasu,Nasu_00027,ir,0.383
Nasu,Nasu_00028,ta-ak-ni,0.3475
Nasu,Nasu_00029,na-ah-hu-un-te-ir,0.2646
Nasu,Nasu_00030,ša-ra-ra,0.3309
Nasu,Nasu_00031,hi-iš,0.258
Nasu,Nasu_00032,a-ni,0.3087
Nasu,Nasu_00033,pi-li-in,0.281
Nasu,Nasu_00034,pa-ar,0.291
Nasu,Nasu_00035,a-ni,0.3087
Nasu,Nasu_00036,ku-tu4-un,0.3181
Nasu,Nasu_00037,hi-ih,0.4515
Nasu,Nasu_00038,(d)pi-el-ti-ya,0.3112
Nasu,Nasu_00039,na-pir2-ri-ša-ar-ra-pi,0.267
Nasu,Nasu_00040,uk-ku-pi,0.2829
Nasu,Nasu_00041,ip,0.2621
Nasu,Nasu_00042,me-it-ki-ni,0.2547
